"project.description.id","trap.visit.id","site.name","sub.site.name","visit.type","fish.processed","trap.functioning","counter.at.end","rpm.revolutions.at.start","rpm.revolutions.at.end","include.catch","water.temp","turbidity","date","time","calendar.year","water.year"
2,5267,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,6.80000019073486,6.69999980926514,"Yes",10.5,1.66999995708466,2011-02-14,12:30:00,2011,2011
2,5268,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.40000009536743,"Yes",10.5,1.66999995708466,2011-02-14,13:30:00,2011,2011
2,5269,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,6.5,6.5,"Yes",10.5,2.02999997138977,2011-02-15,10:00:00,2011,2011
2,5270,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.19999980926514,"Yes",10.5,2.02999997138977,2011-02-15,10:45:00,2011,2011
2,5504,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,2.5,1.20000004768372,"Yes",10,0.419999986886978,2011-02-15,11:30:00,2011,2011
2,5505,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,1.60000002384186,1.79999995231628,"Yes",9,0.209999993443489,2011-02-16,09:15:00,2011,2011
2,5271,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,6.80000019073486,6.80000019073486,"Yes",10.5,1.80999994277954,2011-02-16,12:15:00,2011,2011
2,5272,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.5,4.5,"Yes",10.5,1.80999994277954,2011-02-16,12:30:00,2011,2011
2,5506,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.09999990463257,4.09999990463257,"Yes",8.5,0.449999988079071,2011-02-17,08:30:00,2011,2011
2,5273,"Sunset Pumps","Sunset East bank","End trapping","Processed fish","Trap stopped functioning",NA,6.09999990463257,6.19999980926514,"Yes",9.5,8.48999977111816,2011-02-17,15:00:00,2011,2011
2,5274,"Sunset Pumps","Sunset West bank","End trapping","No catch data; fish released","Trap stopped functioning",NA,4.19999980926514,0,"No",9.5,8.48999977111816,2011-02-17,16:00:00,2011,2011
2,5507,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,3.90000009536743,"Yes",9,2.92000007629395,2011-02-18,14:00:00,2011,2011
2,5508,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.40000009536743,3.40000009536743,"Yes",8.5,3.30999994277954,2011-02-19,10:30:00,2011,2011
2,5509,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning but not normally",NA,0,0,"Yes",8.5,2.36999988555908,2011-02-20,15:00:00,2011,2011
2,5275,"Sunset Pumps","Sunset West bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,2.5,"Yes",NA,NA,2011-02-20,16:45:00,2011,2011
2,5276,"Sunset Pumps","Sunset East bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,5.59999990463257,"Yes",NA,NA,2011-02-20,16:45:00,2011,2011
2,5510,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.5,3.20000004768372,"Yes",8,2.6800000667572,2011-02-21,11:15:00,2011,2011
2,5278,"Sunset Pumps","Sunset West bank","Continue trapping","No fish were caught","Trap functioning normally",NA,3.79999995231628,3.79999995231628,"Yes",9.5,7.44000005722046,2011-02-21,15:00:00,2011,2011
2,5277,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,6.19999980926514,6.19999980926514,"Yes",9.5,7.44000005722046,2011-02-21,15:30:00,2011,2011
2,5281,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,6.40000009536743,6.40000009536743,"Yes",9.5,7.63000011444092,2011-02-22,09:30:00,2011,2011
2,5511,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.79999995231628,3,"Yes",8,1.71000003814697,2011-02-22,10:00:00,2011,2011
2,5279,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,3,3.09999990463257,"Yes",9.5,7.63000011444092,2011-02-22,12:30:00,2011,2011
2,5512,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.79999995231628,3.20000004768372,"Yes",9,2.52999997138977,2011-02-23,11:15:00,2011,2011
2,5282,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,6.80000019073486,6.59999990463257,"Yes",10,NA,2011-02-23,12:00:00,2011,2011
2,5280,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.30000019073486,"Yes",10,NA,2011-02-23,12:30:00,2011,2011
2,5284,"Sunset Pumps","Sunset East bank","End trapping","Processed fish","Trap functioning normally",NA,6.5,6.09999990463257,"Yes",10,4.71999979019165,2011-02-24,09:45:00,2011,2011
2,5283,"Sunset Pumps","Sunset West bank","End trapping","Processed fish","Trap functioning normally",NA,3.90000009536743,3.90000009536743,"Yes",10,4.71999979019165,2011-02-24,10:30:00,2011,2011
2,5513,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,2.90000009536743,3.5,"Yes",8,3.92000007629395,2011-02-24,10:45:00,2011,2011
2,5285,"Sunset Pumps","Sunset East bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,4.19999980926514,"Yes",NA,NA,2011-02-26,09:45:00,2011,2011
2,5286,"Sunset Pumps","Sunset West bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,0.899999976158142,"Yes",NA,NA,2011-02-26,09:45:00,2011,2011
2,5514,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap stopped functioning",NA,0,4.19999980926514,"Yes",9.5,11.4399995803833,2011-02-26,13:30:00,2011,2011
2,5515,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,0,3.79999995231628,"Yes",9,0.810000002384186,2011-02-27,10:00:00,2011,2011
2,5487,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,5,5,"Yes",10,19.4500007629395,2011-02-27,13:15:00,2011,2011
2,5287,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.40000009536743,2.40000009536743,"Yes",10,19.4500007629395,2011-02-27,14:00:00,2011,2011
2,5516,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.09999990463257,4.19999980926514,"Yes",8,4.92999982833862,2011-02-28,09:45:00,2011,2011
2,5489,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,5.80000019073486,6.19999980926514,"Yes",9.5,12.0299997329712,2011-02-28,10:30:00,2011,2011
2,5488,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,3.29999995231628,3.5,"Yes",9.5,12.0299997329712,2011-02-28,11:45:00,2011,2011
2,5517,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.09999990463257,3.79999995231628,"Yes",8.5,3.50999999046326,2011-03-01,10:30:00,2011,2011
2,5491,"Sunset Pumps","Sunset East bank","End trapping","Processed fish","Trap stopped functioning",NA,0,0,"Yes",10,8.10000038146973,2011-03-01,14:00:00,2011,2011
2,5490,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.30000019073486,4.09999990463257,"Yes",10,8.10000038146973,2011-03-01,14:30:00,2011,2011
2,5492,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.09999990463257,"Yes",10,4.67000007629395,2011-03-02,10:15:00,2011,2011
2,5518,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.70000004768372,3.29999995231628,"Yes",9,2.69000005722046,2011-03-02,12:00:00,2011,2011
2,5519,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.29999995231628,4,"Yes",9,1.92999994754791,2011-03-03,09:30:00,2011,2011
2,5493,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,3.40000009536743,3.40000009536743,"Yes",11,NA,2011-03-03,11:30:00,2011,2011
2,5322,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,NA,NA,"Yes",9.5,2.0699999332428,2011-03-04,09:30:00,2011,2011
2,5494,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,4.5,"Yes",12,10.2299995422363,2011-03-04,12:30:00,2011,2011
2,5323,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,4.09999990463257,"Yes",9.5,1.02999997138977,2011-03-05,09:30:00,2011,2011
2,5495,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,4.40000009536743,"Yes",12,5.28000020980835,2011-03-05,12:00:00,2011,2011
2,5324,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.29999995231628,3.40000009536743,"Yes",9.5,1.3400000333786,2011-03-06,10:30:00,2011,2011
2,5496,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.69999980926514,4.59999990463257,"Yes",12,6.76000022888184,2011-03-06,14:00:00,2011,2011
2,5325,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,2.90000009536743,4.19999980926514,"Yes",9.5,1.73000001907349,2011-03-07,10:00:00,2011,2011
2,5497,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,1.79999995231628,1.89999997615814,"Yes",9.5,NA,2011-03-07,11:45:00,2011,2011
2,5498,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning but not normally",NA,3.40000009536743,3.59999990463257,"Yes",11,11.3000001907349,2011-03-08,09:45:00,2011,2011
2,5326,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,4.19999980926514,"Yes",9.5,0.779999971389771,2011-03-08,10:15:00,2011,2011
2,5500,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.59999990463257,"Yes",10,0.850000023841858,2011-03-09,10:30:00,2011,2011
2,5499,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,3.79999995231628,4.5,"Yes",13,6.15999984741211,2011-03-09,13:15:00,2011,2011
2,5502,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4,4.69999980926514,"Yes",10,1.12000000476837,2011-03-10,10:15:00,2011,2011
2,5501,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.59999990463257,4.69999980926514,"Yes",13,3.52999997138977,2011-03-10,13:15:00,2011,2011
2,5327,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.30000019073486,4.09999990463257,"Yes",10,1.00999999046326,2011-03-11,10:00:00,2011,2011
2,5332,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.69999980926514,5.09999990463257,"Yes",13,4.57000017166138,2011-03-11,13:00:00,2011,2011
2,5328,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.09999990463257,4,"Yes",10,0.660000026226044,2011-03-12,09:15:00,2011,2011
2,5333,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.69999980926514,4.40000009536743,"Yes",13,4.26000022888184,2011-03-12,12:00:00,2011,2011
2,5329,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.5,4.40000009536743,"Yes",10,0.790000021457672,2011-03-13,10:00:00,2011,2011
2,5334,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.59999990463257,4.5,"Yes",13,3.09999990463257,2011-03-13,13:00:00,2011,2011
2,5330,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.19999980926514,"Yes",10,0.119999997317791,2011-03-14,10:15:00,2011,2011
2,5335,"Sunset Pumps","Sunset West bank","End trapping","Processed fish","Trap functioning normally",NA,0,0,"Yes",13,2.27999997138977,2011-03-14,12:45:00,2011,2011
2,5331,"Steep Riffle","#Steep Riffle_RST","End trapping","Processed fish","Trap functioning normally",NA,3.90000009536743,4.90000009536743,"Yes",10,1.23000001907349,2011-03-15,09:45:00,2011,2011
2,5336,"Steep Riffle","#Steep Riffle_RST","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,5.80000019073486,"Yes",9,2.34999990463257,2011-03-22,11:00:00,2011,2011
2,5337,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,5.69999980926514,5.5,"Yes",9,3.5,2011-03-23,10:00:00,2011,2011
2,5338,"Steep Riffle","#Steep Riffle_RST","End trapping","Processed fish","Trap functioning normally",NA,5.30000019073486,0,"Yes",8.5,3.49000000953674,2011-03-24,09:00:00,2011,2011
2,5339,"Steep Riffle","#Steep Riffle_RST","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,6.40000009536743,"Yes",8,3.96000003814697,2011-03-27,10:15:00,2011,2011
2,5340,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.69999980926514,"Yes",9,3.48000001907349,2011-03-28,11:15:00,2011,2011
2,5341,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.90000009536743,4.90000009536743,"Yes",9,3.66000008583069,2011-03-29,12:00:00,2011,2011
2,5342,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.20000004768372,3.20000004768372,"Yes",9.5,1.61000001430511,2011-03-30,10:15:00,2011,2011
2,10821,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,3.20000004768372,3,"Yes",10,2.78999996185303,2011-03-30,11:15:24,2011,2011
2,5343,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.40000009536743,3.59999990463257,"Yes",10,2,2011-03-31,10:15:00,2011,2011
2,5344,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.70000004768372,3.09999990463257,"Yes",11.5,2.47000002861023,2011-04-01,14:00:00,2011,2011
2,5345,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,2.59999990463257,2.59999990463257,"Yes",10,2.35999989509583,2011-04-02,10:30:00,2011,2011
2,5346,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.09999990463257,3.5,"Yes",10,1.95000004768372,2011-04-03,14:00:00,2011,2011
2,5347,"Steep Riffle","#Steep Riffle_RST","End trapping","No catch data; fish released","Trap stopped functioning",NA,0,2.5,"No",11,2.08999991416931,2011-04-04,11:30:00,2011,2011
2,5530,"Sunset Pumps","Sunset West bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,2.5,"Yes",12,7.38000011444092,2011-04-05,10:00:00,2011,2011
2,5348,"Steep Riffle","#Steep Riffle_RST","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,6.59999990463257,"Yes",12,0.449999988079071,2011-04-05,11:45:00,2011,2011
2,5349,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.69999980926514,4.30000019073486,"Yes",10.5,1.42999994754791,2011-04-06,12:00:00,2011,2011
2,5531,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.40000009536743,2.5,"Yes",12,3.50999999046326,2011-04-06,13:00:00,2011,2011
2,5350,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.79999995231628,4.19999980926514,"Yes",11,3.69000005722046,2011-04-07,10:45:00,2011,2011
2,5534,"Sunset Pumps","Sunset East bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,5.59999990463257,"Yes",12,3.35999989509583,2011-04-07,14:15:00,2011,2011
2,5532,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.70000004768372,2.70000004768372,"Yes",12,3.35999989509583,2011-04-07,14:30:00,2011,2011
2,5535,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,5.59999990463257,5.30000019073486,"Yes",11.5,4.23999977111816,2011-04-08,10:45:00,2011,2011
2,5533,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.59999990463257,2.40000009536743,"Yes",11.5,4.23999977111816,2011-04-08,11:00:00,2011,2011
2,5351,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.90000009536743,3.90000009536743,"Yes",11.5,1.58000004291534,2011-04-08,14:30:00,2011,2011
2,5352,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.90000009536743,4.59999990463257,"Yes",10.5,2.42000007629395,2011-04-09,09:30:00,2011,2011
2,5538,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.69999980926514,4.80000019073486,"Yes",11,3.78999996185303,2011-04-09,12:00:00,2011,2011
2,5537,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.70000004768372,2.79999995231628,"Yes",11,3.78999996185303,2011-04-09,12:30:00,2011,2011
2,5520,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.5,4.90000009536743,"Yes",10.5,0.740000009536743,2011-04-10,09:30:00,2011,2011
2,5539,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.59999990463257,4.69999980926514,"Yes",12,3.94000005722046,2011-04-10,12:00:00,2011,2011
2,5540,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.70000004768372,2.90000009536743,"Yes",12,3.94000005722046,2011-04-10,12:15:00,2011,2011
2,5542,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap stopped functioning",NA,0,4.40000009536743,"Yes",12,1.85000002384186,2011-04-11,10:30:00,2011,2011
2,5541,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.40000009536743,2.70000004768372,"Yes",12,1.85000002384186,2011-04-11,10:45:00,2011,2011
2,5521,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.69999980926514,5.19999980926514,"Yes",12,0.370000004768372,2011-04-11,12:45:00,2011,2011
2,5544,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.5,4.40000009536743,"Yes",12.5,3.48000001907349,2011-04-12,10:00:00,2011,2011
2,5543,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,1.79999995231628,1.70000004768372,"Yes",12.5,3.48000001907349,2011-04-12,10:15:00,2011,2011
2,5522,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.90000009536743,3.70000004768372,"Yes",10.5,2.08999991416931,2011-04-12,11:30:00,2011,2011
2,5545,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2.29999995231628,2.09999990463257,"Yes",12,1.02999997138977,2011-04-13,12:30:00,2011,2011
2,5546,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.19999980926514,4.40000009536743,"Yes",12,1.02999997138977,2011-04-13,13:00:00,2011,2011
2,5523,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.09999990463257,4.09999990463257,"Yes",11,0.400000005960464,2011-04-13,14:00:00,2011,2011
2,5524,"Steep Riffle","#Steep Riffle_RST","End trapping","Processed fish","Trap functioning normally",NA,2.5,0,"Yes",10,NA,2011-04-14,09:45:00,2011,2011
2,5548,"Sunset Pumps","Sunset East bank","End trapping","Processed fish","Trap functioning normally",NA,4.90000009536743,0,"Yes",10.5,2.15000009536743,2011-04-14,12:00:00,2011,2011
2,5547,"Sunset Pumps","Sunset West bank","End trapping","Processed fish","Trap functioning normally",NA,2.20000004768372,0,"Yes",10.5,2.15000009536743,2011-04-14,12:30:00,2011,2011
2,5550,"Sunset Pumps","Sunset West bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,3.40000009536743,"Yes",13,2.55999994277954,2011-04-18,09:30:00,2011,2011
2,5549,"Sunset Pumps","Sunset East bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,5.30000019073486,"Yes",13,2.55999994277954,2011-04-18,09:30:00,2011,2011
2,5525,"Steep Riffle","#Steep Riffle_RST","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,3.20000004768372,"Yes",11,0.769999980926514,2011-04-18,11:00:00,2011,2011
2,5551,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,5.40000009536743,5.5,"Yes",14,NA,2011-04-19,09:30:00,2011,2011
2,5552,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,0,0,"Yes",14,NA,2011-04-19,09:45:00,2011,2011
2,5554,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,3.79999995231628,4,"Yes",13.5,1.24000000953674,2011-04-20,07:15:00,2011,2011
2,5553,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,3,3,"Yes",13.5,1.24000000953674,2011-04-20,07:45:00,2011,2011
2,5526,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.5,3.59999990463257,"Yes",11,1.86000001430511,2011-04-20,12:00:00,2011,2011
2,5555,"Sunset Pumps","Sunset West bank","End trapping","Processed fish","Trap stopped functioning",NA,2.59999990463257,2.5,"Yes",13,2.95000004768372,2011-04-21,09:15:00,2011,2011
2,5556,"Sunset Pumps","Sunset East bank","Unplanned restart","No catch data; fish released","Trap stopped functioning",NA,2.59999990463257,5.30000019073486,"No",13,2.95000004768372,2011-04-21,09:45:00,2011,2011
2,5527,"Steep Riffle","#Steep Riffle_RST","End trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,5,"Yes",11,1.37000000476837,2011-04-21,11:15:00,2011,2011
2,6480,"Sunset Pumps","Sunset East bank","End trapping","No catch data; fish released","Trap functioning normally",NA,NA,3.90000009536743,"Yes",NA,NA,2011-04-22,10:15:00,2011,2011
2,5528,"Steep Riffle","#Steep Riffle_RST","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,5.09999990463257,"Yes",11.5,1.51999998092651,2011-04-25,10:30:00,2011,2011
2,5557,"Sunset Pumps","Sunset West bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,3.5,"Yes",12.5,3.85999989509583,2011-04-25,12:30:00,2011,2011
2,5558,"Sunset Pumps","Sunset East bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,4.19999980926514,"Yes",12.5,3.85999989509583,2011-04-25,12:30:00,2011,2011
2,5529,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.20000004768372,3.29999995231628,"Yes",11,3.47000002861023,2011-04-26,08:30:00,2011,2011
2,5559,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.30000019073486,5,"Yes",13,4.75,2011-04-26,12:15:00,2011,2011
2,5560,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,1.70000004768372,1.79999995231628,"Yes",13,4.75,2011-04-26,12:30:00,2011,2011
2,5536,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,4.5,4.59999990463257,"Yes",11,1.47000002861023,2011-04-27,10:15:00,2011,2011
2,5562,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,4.19999980926514,"Yes",12,NA,2011-04-27,12:45:00,2011,2011
2,5561,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,2,2.29999995231628,"Yes",12,NA,2011-04-27,13:00:00,2011,2011
2,5563,"Steep Riffle","#Steep Riffle_RST","End trapping","Processed fish","Trap functioning normally",NA,3.40000009536743,0,"Yes",12.5,2.15000009536743,2011-04-28,10:30:00,2011,2011
2,5564,"Sunset Pumps","Sunset East bank","End trapping","Processed fish","Trap functioning normally",NA,4.30000019073486,0,"Yes",12,4.73000001907349,2011-04-28,12:15:00,2011,2011
2,5565,"Sunset Pumps","Sunset West bank","End trapping","Processed fish","Trap functioning normally",NA,1.10000002384186,0,"Yes",12,4.73000001907349,2011-04-28,12:30:00,2011,2011
2,5572,"Sunset Pumps","Sunset East bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,4.90000009536743,"Yes",12,1.04999995231628,2011-05-01,11:00:00,2011,2011
2,5573,"Sunset Pumps","Sunset West bank","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,1.20000004768372,"Yes",12,1.04999995231628,2011-05-01,11:00:00,2011,2011
2,5566,"Steep Riffle","#Steep Riffle_RST","Start trap & begin trapping","Not applicable","Trap not in service",NA,NA,5.09999990463257,"Yes",13,1.33000004291534,2011-05-01,11:45:00,2011,2011
2,5574,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.09999990463257,3.5,"Yes",13,5.90000009536743,2011-05-02,12:15:00,2011,2011
2,5575,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,1.5,1.79999995231628,"Yes",13,5.90000009536743,2011-05-02,12:30:00,2011,2011
2,5567,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3,2.40000009536743,"Yes",14,1.67999994754791,2011-05-02,14:00:00,2011,2011
2,5576,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,4.40000009536743,4.30000019073486,"Yes",13.5,1.63999998569489,2011-05-03,11:00:00,2011,2011
2,5577,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,1.70000004768372,1.60000002384186,"Yes",13.5,1.63999998569489,2011-05-03,11:15:00,2011,2011
2,5568,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,2.70000004768372,3.70000004768372,"Yes",14,1.42999994754791,2011-05-03,12:45:00,2011,2011
2,5578,"Sunset Pumps","Sunset East bank","Continue trapping","Processed fish","Trap functioning normally",NA,5,3.5,"Yes",14,2.48000001907349,2011-05-04,11:15:00,2011,2011
2,5579,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",NA,1,1,"Yes",14,2.48000001907349,2011-05-04,11:15:00,2011,2011
2,5569,"Steep Riffle","#Steep Riffle_RST","Continue trapping","Processed fish","Trap functioning normally",NA,3.90000009536743,5.30000019073486,"Yes",14,1.64999997615814,2011-05-04,12:30:00,2011,2011
